Grafo,Fuente,Sumidero,Media,Mediana,DesvStd,FlujoMax,Grado,CoefAg,CentCer,CentCag,Excentricidad,PageRag
Grafo2,10,17,0.0244,0.0298,0.0095,10,6,0.0667,0.5135,0.5738,4,0.1147
Grafo2,10,18,0.016,0.016,0.0018,10,6,0.0667,0.5135,0.5738,4,0.1147
Grafo2,10,19,0.0348,0.026,0.0136,20,6,0.0667,0.5135,0.5738,4,0.1147
Grafo2,11,0,0.0403,0.0293,0.0185,20,4,0.3333,0.4222,0.1469,4,0.0723
Grafo2,11,1,0.074,0.0743,0.0382,20,4,0.3333,0.4222,0.1469,4,0.0723
Grafo2,11,2,0.028,0.024,0.01,20,4,0.3333,0.4222,0.1469,4,0.0723
Grafo2,11,3,0.0196,0.02,0.0016,10,4,0.3333,0.4222,0.1469,4,0.0723
Grafo2,11,4,0.0184,0.02,0.0024,20,4,0.3333,0.4222,0.1469,4,0.0723
Grafo2,11,5,0.0444,0.05,0.013,20,4,0.3333,0.4222,0.1469,4,0.0723
Grafo2,11,6,0.0209,0.016,0.009,11,4,0.3333,0.4222,0.1469,4,0.0723
Grafo2,11,7,0.027,0.0268,0.003,39,4,0.3333,0.4222,0.1469,4,0.0723
Grafo2,11,8,0.0272,0.02,0.0129,10,4,0.3333,0.4222,0.1469,4,0.0723
Grafo2,11,9,0.0623,0.0497,0.0335,20,4,0.3333,0.4222,0.1469,4,0.0723
Grafo2,11,10,0.0388,0.0283,0.0182,36,4,0.3333,0.4222,0.1469,4,0.0723
Grafo2,11,12,0.069,0.071,0.0138,10,4,0.3333,0.4222,0.1469,4,0.0723
Grafo2,11,13,0.0186,0.016,0.0074,27,4,0.3333,0.4222,0.1469,4,0.0723
Grafo2,11,14,0.0137,0.0128,0.0018,10,4,0.3333,0.4222,0.1469,4,0.0723
Grafo2,11,15,0.0226,0.02,0.0075,20,4,0.3333,0.4222,0.1469,4,0.0723
Grafo2,11,16,0.0167,0.016,0.0016,10,4,0.3333,0.4222,0.1469,4,0.0723
Grafo2,11,17,0.0485,0.0456,0.0222,10,4,0.3333,0.4222,0.1469,4,0.0723
Grafo2,11,18,0.0168,0.016,0.0034,10,4,0.3333,0.4222,0.1469,4,0.0723
Grafo2,11,19,0.05,0.054,0.0225,20,4,0.3333,0.4222,0.1469,4,0.0723
Grafo2,12,0,0.0484,0.04,0.0272,10,1,0,0.2603,0,6,0.0245
Grafo2,12,1,0.0177,0.016,0.0051,10,1,0,0.2603,0,6,0.0245
Grafo2,12,2,0.0304,0.0318,0.002,10,1,0,0.2603,0,6,0.0245
Grafo2,12,3,0.0172,0.016,0.0041,10,1,0,0.2603,0,6,0.0245
Grafo2,12,4,0.0249,0.028,0.0088,10,1,0,0.2603,0,6,0.0245
Grafo2,12,5,0.0294,0.018,0.0236,10,1,0,0.2603,0,6,0.0245
Grafo2,12,6,0.0204,0.0198,0.0064,10,1,0,0.2603,0,6,0.0245
Grafo2,12,7,0.0212,0.017,0.0071,10,1,0,0.2603,0,6,0.0245
Grafo2,12,8,0.0677,0.075,0.025,10,1,0,0.2603,0,6,0.0245
Grafo2,12,9,0.022,0.022,0.009,10,1,0,0.2603,0,6,0.0245
Grafo2,12,10,0.0352,0.04,0.0113,10,1,0,0.2603,0,6,0.0245
Grafo2,12,11,0.0243,0.026,0.006,10,1,0,0.2603,0,6,0.0245
Grafo2,12,13,0.0137,0.0156,0.0072,10,1,0,0.2603,0,6,0.0245
Grafo2,12,14,0.0267,0.0193,0.0143,10,1,0,0.2603,0,6,0.0245
Grafo2,12,15,0.0231,0.0156,0.0094,10,1,0,0.2603,0,6,0.0245
Grafo2,12,16,0.0185,0.0157,0.008,10,1,0,0.2603,0,6,0.0245
Grafo2,12,17,0.0216,0.0157,0.0097,10,1,0,0.2603,0,6,0.0245
Grafo2,12,18,0.0168,0.0156,0.0077,10,1,0,0.2603,0,6,0.0245
Grafo2,12,19,0.0208,0.0185,0.0116,10,1,0,0.2603,0,6,0.0245
Grafo2,13,0,0.0307,0.0313,0.0026,20,2,1,0.3065,0,5,0.0386
Grafo2,13,1,0.0412,0.0298,0.0186,20,2,1,0.3065,0,5,0.0386
Grafo2,13,2,0.0369,0.0248,0.0176,20,2,1,0.3065,0,5,0.0386
Grafo2,13,3,0.02,0.02,0.0018,10,2,1,0.3065,0,5,0.0386
Grafo2,13,4,0.0244,0.0208,0.0081,20,2,1,0.3065,0,5,0.0386
Grafo2,13,5,0.0692,0.0518,0.0372,20,2,1,0.3065,0,5,0.0386
Grafo2,13,6,0.014,0.0123,0.0026,11,2,1,0.3065,0,5,0.0386
Grafo2,13,7,0.0469,0.0401,0.0303,27,2,1,0.3065,0,5,0.0386
Grafo2,13,8,0.056,0.0581,0.0148,10,2,1,0.3065,0,5,0.0386
Grafo2,13,9,0.0196,0.02,0.0021,20,2,1,0.3065,0,5,0.0386
Grafo2,13,10,0.0251,0.0248,0.0099,27,2,1,0.3065,0,5,0.0386
Grafo2,13,11,0.0536,0.054,0.0062,27,2,1,0.3065,0,5,0.0386
Grafo2,13,12,0.02,0.0165,0.0086,10,2,1,0.3065,0,5,0.0386
Grafo2,13,14,0.0132,0.0123,0.0017,10,2,1,0.3065,0,5,0.0386
Grafo2,13,15,0.0304,0.0205,0.0143,20,2,1,0.3065,0,5,0.0386
Grafo2,13,16,0.0608,0.0536,0.0297,10,2,1,0.3065,0,5,0.0386
Grafo2,13,17,0.0143,0.0155,0.0019,10,2,1,0.3065,0,5,0.0386
Grafo2,13,18,0.0341,0.0393,0.0112,10,2,1,0.3065,0,5,0.0386
Grafo2,13,19,0.0767,0.0626,0.0451,20,2,1,0.3065,0,5,0.0386
Grafo2,14,0,0.0209,0.0175,0.0073,10,1,0,0.2676,0,6,0.0275
Grafo2,14,1,0.0344,0.024,0.014,10,1,0,0.2676,0,6,0.0275
Grafo2,14,2,0.0595,0.0635,0.0323,10,1,0,0.2676,0,6,0.0275
Grafo2,14,3,0.0677,0.052,0.0372,10,1,0,0.2676,0,6,0.0275
Grafo2,14,4,0.0455,0.04,0.0207,10,1,0,0.2676,0,6,0.0275
Grafo2,14,5,0.02,0.02,0.0025,10,1,0,0.2676,0,6,0.0275
Grafo2,14,6,0.0186,0.016,0.0054,10,1,0,0.2676,0,6,0.0275
Grafo2,14,7,0.0144,0.016,0.0021,10,1,0,0.2676,0,6,0.0275
Grafo2,14,8,0.0543,0.0497,0.0124,10,1,0,0.2676,0,6,0.0275
Grafo2,14,9,0.0186,0.0165,0.0047,10,1,0,0.2676,0,6,0.0275
Grafo2,14,10,0.0144,0.016,0.002,10,1,0,0.2676,0,6,0.0275
Grafo2,14,11,0.018,0.0158,0.0074,10,1,0,0.2676,0,6,0.0275
Grafo2,14,12,0.0292,0.034,0.0088,10,1,0,0.2676,0,6,0.0275
Grafo2,14,13,0.0187,0.016,0.0097,10,1,0,0.2676,0,6,0.0275
Grafo2,14,15,0.0237,0.0168,0.0113,10,1,0,0.2676,0,6,0.0275
Grafo2,14,16,0.0137,0.0125,0.0023,15,1,0,0.2676,0,6,0.0275
Grafo2,14,17,0.0359,0.036,0.0028,10,1,0,0.2676,0,6,0.0275
Grafo2,14,18,0.0556,0.046,0.0274,10,1,0,0.2676,0,6,0.0275
Grafo2,14,19,0.016,0.0155,0.0046,10,1,0,0.2676,0,6,0.0275
Grafo2,15,0,0.0224,0.0185,0.0098,23,3,0,0.3455,0.117,5,0.06
Grafo2,15,1,0.0252,0.02,0.0108,27,3,0,0.3455,0.117,5,0.06
Grafo2,15,2,0.018,0.018,0.0023,27,3,0,0.3455,0.117,5,0.06
Grafo2,15,3,0.0296,0.0295,0.0138,10,3,0,0.3455,0.117,5,0.06
Grafo2,15,4,0.0176,0.0168,0.0017,27,3,0,0.3455,0.117,5,0.06
Grafo2,15,5,0.018,0.018,0.0025,27,3,0,0.3455,0.117,5,0.06
Grafo2,15,6,0.0303,0.036,0.0111,11,3,0,0.3455,0.117,5,0.06
Grafo2,15,7,0.0576,0.0501,0.0317,20,3,0,0.3455,0.117,5,0.06
Grafo2,15,8,0.0396,0.039,0.0077,10,3,0,0.3455,0.117,5,0.06
Grafo2,15,9,0.0405,0.0405,0.0053,23,3,0,0.3455,0.117,5,0.06
Grafo2,15,10,0.034,0.03,0.015,20,3,0,0.3455,0.117,5,0.06
Grafo2,15,11,0.0252,0.024,0.0078,20,3,0,0.3455,0.117,5,0.06
Grafo2,15,12,0.0344,0.031,0.0177,10,3,0,0.3455,0.117,5,0.06
Grafo2,15,13,0.0424,0.04,0.0135,20,3,0,0.3455,0.117,5,0.06
Grafo2,15,14,0.0224,0.02,0.0092,10,3,0,0.3455,0.117,5,0.06
Grafo2,15,16,0.0716,0.0701,0.0147,10,3,0,0.3455,0.117,5,0.06
Grafo2,15,17,0.0292,0.0223,0.0163,10,3,0,0.3455,0.117,5,0.06
Grafo2,15,18,0.0772,0.0651,0.0216,10,3,0,0.3455,0.117,5,0.06
Grafo2,15,19,0.0436,0.0283,0.0349,21,3,0,0.3455,0.117,5,0.06
Grafo2,16,0,0.0278,0.02,0.0128,10,2,0,0.3585,0.1053,5,0.0472
Grafo2,16,1,0.0288,0.0258,0.0083,10,2,0,0.3585,0.1053,5,0.0472
Grafo2,16,2,0.0412,0.0424,0.0147,10,2,0,0.3585,0.1053,5,0.0472
Grafo2,16,3,0.0284,0.0228,0.0119,10,2,0,0.3585,0.1053,5,0.0472
Grafo2,16,4,0.0324,0.0346,0.0065,10,2,0,0.3585,0.1053,5,0.0472
Grafo2,16,5,0.027,0.021,0.0107,10,2,0,0.3585,0.1053,5,0.0472
Grafo2,16,6,0.0272,0.0213,0.014,10,2,0,0.3585,0.1053,5,0.0472
Grafo2,16,7,0.0148,0.0148,0.0006,10,2,0,0.3585,0.1053,5,0.0472
Grafo2,16,8,0.0409,0.0286,0.0261,10,2,0,0.3585,0.1053,5,0.0472
Grafo2,16,9,0.0451,0.0361,0.0196,10,2,0,0.3585,0.1053,5,0.0472
Grafo2,16,10,0.0179,0.0148,0.006,10,2,0,0.3585,0.1053,5,0.0472
Grafo2,16,11,0.0144,0.0143,0.0008,10,2,0,0.3585,0.1053,5,0.0472
Grafo2,16,12,0.0311,0.0374,0.011,10,2,0,0.3585,0.1053,5,0.0472
Grafo2,16,13,0.0162,0.0158,0.0023,10,2,0,0.3585,0.1053,5,0.0472
Grafo2,16,14,0.0347,0.0319,0.0065,15,2,0,0.3585,0.1053,5,0.0472
Grafo2,16,15,0.0174,0.0168,0.0025,10,2,0,0.3585,0.1053,5,0.0472
Grafo2,16,17,0.0151,0.015,0.0007,10,2,0,0.3585,0.1053,5,0.0472
Grafo2,16,18,0.0148,0.0148,0.001,10,2,0,0.3585,0.1053,5,0.0472
Grafo2,16,19,0.0153,0.015,0.0011,10,2,0,0.3585,0.1053,5,0.0472
Grafo2,17,0,0.0431,0.0421,0.0055,10,1,0,0.2676,0,6,0.0275
Grafo2,17,1,0.0363,0.0308,0.0142,10,1,0,0.2676,0,6,0.0275
Grafo2,17,2,0.0417,0.0419,0.0015,10,1,0,0.2676,0,6,0.0275
Grafo2,17,3,0.046,0.0464,0.0118,10,1,0,0.2676,0,6,0.0275
Grafo2,17,4,0.0155,0.0155,0.0007,10,1,0,0.2676,0,6,0.0275
Grafo2,17,5,0.025,0.0206,0.0105,10,1,0,0.2676,0,6,0.0275
Grafo2,17,6,0.0665,0.0712,0.0188,10,1,0,0.2676,0,6,0.0275
Grafo2,17,7,0.0219,0.014,0.0104,10,1,0,0.2676,0,6,0.0275
Grafo2,17,8,0.0588,0.0584,0.0186,10,1,0,0.2676,0,6,0.0275
Grafo2,17,9,0.0429,0.0391,0.0276,10,1,0,0.2676,0,6,0.0275
Grafo2,17,10,0.0261,0.0288,0.0107,10,1,0,0.2676,0,6,0.0275
Grafo2,17,11,0.0441,0.0409,0.0113,10,1,0,0.2676,0,6,0.0275
Grafo2,17,12,0.0452,0.0351,0.0301,10,1,0,0.2676,0,6,0.0275
Grafo2,17,13,0.0237,0.016,0.0108,10,1,0,0.2676,0,6,0.0275
Grafo2,17,14,0.0535,0.0429,0.0206,10,1,0,0.2676,0,6,0.0275
Grafo2,17,15,0.0403,0.0188,0.0351,10,1,0,0.2676,0,6,0.0275
Grafo2,17,16,0.0149,0.0146,0.0007,10,1,0,0.2676,0,6,0.0275
Grafo2,17,18,0.0149,0.0135,0.0034,11,1,0,0.2676,0,6,0.0275
Grafo2,17,19,0.0442,0.0466,0.0098,10,1,0,0.2676,0,6,0.0275
Grafo2,18,0,0.0382,0.0313,0.023,10,2,0,0.3585,0.1053,5,0.0472
Grafo2,18,1,0.0216,0.0206,0.0019,10,2,0,0.3585,0.1053,5,0.0472
Grafo2,18,2,0.0269,0.02,0.0118,10,2,0,0.3585,0.1053,5,0.0472
Grafo2,18,3,0.0652,0.0581,0.037,10,2,0,0.3585,0.1053,5,0.0472
Grafo2,18,4,0.0335,0.034,0.0191,10,2,0,0.3585,0.1053,5,0.0472
Grafo2,18,5,0.0677,0.0598,0.032,10,2,0,0.3585,0.1053,5,0.0472
Grafo2,18,6,0.016,0.016,0.0033,10,2,0,0.3585,0.1053,5,0.0472
Grafo2,18,7,0.0147,0.016,0.002,10,2,0,0.3585,0.1053,5,0.0472
Grafo2,18,8,0.0372,0.0287,0.0169,10,2,0,0.3585,0.1053,5,0.0472
Grafo2,18,9,0.0463,0.028,0.0343,10,2,0,0.3585,0.1053,5,0.0472
Grafo2,18,10,0.0164,0.016,0.0055,10,2,0,0.3585,0.1053,5,0.0472
Grafo2,18,11,0.0264,0.0295,0.0109,10,2,0,0.3585,0.1053,5,0.0472
Grafo2,18,12,0.0715,0.0698,0.0268,10,2,0,0.3585,0.1053,5,0.0472
Grafo2,18,13,0.0164,0.016,0.0053,10,2,0,0.3585,0.1053,5,0.0472
Grafo2,18,14,0.0244,0.0168,0.0115,10,2,0,0.3585,0.1053,5,0.0472
Grafo2,18,15,0.0679,0.0688,0.0189,10,2,0,0.3585,0.1053,5,0.0472
Grafo2,18,16,0.0261,0.022,0.0129,10,2,0,0.3585,0.1053,5,0.0472
Grafo2,18,17,0.0222,0.024,0.0074,11,2,0,0.3585,0.1053,5,0.0472
Grafo2,18,19,0.014,0.0147,0.0021,10,2,0,0.3585,0.1053,5,0.0472
Grafo2,19,0,0.0264,0.0275,0.0018,21,2,0,0.3725,0.0841,4,0.0386
Grafo2,19,1,0.0308,0.024,0.0105,21,2,0,0.3725,0.0841,4,0.0386
Grafo2,19,2,0.0185,0.0193,0.0018,21,2,0,0.3725,0.0841,4,0.0386
Grafo2,19,3,0.0168,0.016,0.0055,10,2,0,0.3725,0.0841,4,0.0386
Grafo2,19,4,0.02,0.02,0.0025,21,2,0,0.3725,0.0841,4,0.0386
Grafo2,19,5,0.0312,0.026,0.0127,21,2,0,0.3725,0.0841,4,0.0386
Grafo2,19,6,0.0308,0.032,0.0163,11,2,0,0.3725,0.0841,4,0.0386
Grafo2,19,7,0.03,0.024,0.0166,20,2,0,0.3725,0.0841,4,0.0386
Grafo2,19,8,0.0604,0.0581,0.0159,10,2,0,0.3725,0.0841,4,0.0386
Grafo2,19,9,0.0371,0.0283,0.0176,21,2,0,0.3725,0.0841,4,0.0386
Grafo2,19,10,0.0303,0.022,0.0127,20,2,0,0.3725,0.0841,4,0.0386
Grafo2,19,11,0.0275,0.024,0.0094,20,2,0,0.3725,0.0841,4,0.0386
Grafo2,19,12,0.0292,0.0317,0.0083,10,2,0,0.3725,0.0841,4,0.0386
Grafo2,19,13,0.0448,0.052,0.0132,20,2,0,0.3725,0.0841,4,0.0386
Grafo2,19,14,0.0676,0.0726,0.0128,10,2,0,0.3725,0.0841,4,0.0386
Grafo2,19,15,0.0328,0.0261,0.0136,21,2,0,0.3725,0.0841,4,0.0386
Grafo2,19,16,0.0868,0.0961,0.0311,10,2,0,0.3725,0.0841,4,0.0386
Grafo2,19,17,0.0156,0.016,0.0023,10,2,0,0.3725,0.0841,4,0.0386
Grafo2,19,18,0.0236,0.02,0.0086,10,2,0,0.3725,0.0841,4,0.0386
Grafo3,0,1,0.0717,0.0666,0.0234,47,4,0.1667,0.4872,0.0339,4,0.0476
Grafo3,0,2,0.0396,0.0283,0.0192,30,4,0.1667,0.4872,0.0339,4,0.0476
Grafo3,0,3,0.0329,0.034,0.0127,13,4,0.1667,0.4872,0.0339,4,0.0476
Grafo3,0,4,0.0396,0.042,0.0143,10,4,0.1667,0.4872,0.0339,4,0.0476
Grafo3,0,5,0.0461,0.0543,0.0158,47,4,0.1667,0.4872,0.0339,4,0.0476
Grafo3,0,6,0.0681,0.071,0.0115,44,4,0.1667,0.4872,0.0339,4,0.0476
Grafo3,0,7,0.0304,0.031,0.0029,41,4,0.1667,0.4872,0.0339,4,0.0476
Grafo3,0,8,0.0292,0.024,0.01,47,4,0.1667,0.4872,0.0339,4,0.0476
Grafo3,0,9,0.06,0.0635,0.0211,44,4,0.1667,0.4872,0.0339,4,0.0476
Grafo3,0,10,0.0304,0.03,0.0021,45,4,0.1667,0.4872,0.0339,4,0.0476
Grafo3,0,11,0.0736,0.078,0.0248,35,4,0.1667,0.4872,0.0339,4,0.0476
Grafo3,0,12,0.0232,0.0219,0.0046,34,4,0.1667,0.4872,0.0339,4,0.0476
Grafo3,0,13,0.0386,0.036,0.0115,43,4,0.1667,0.4872,0.0339,4,0.0476
Grafo3,0,14,0.0356,0.034,0.0072,35,4,0.1667,0.4872,0.0339,4,0.0476
Grafo3,0,15,0.0372,0.044,0.0136,47,4,0.1667,0.4872,0.0339,4,0.0476
Grafo3,0,16,0.0764,0.0741,0.0143,45,4,0.1667,0.4872,0.0339,4,0.0476
Grafo3,0,17,0.0461,0.0499,0.0167,47,4,0.1667,0.4872,0.0339,4,0.0476
Grafo3,0,18,0.0725,0.0521,0.0335,34,4,0.1667,0.4872,0.0339,4,0.0476
Grafo3,0,19,0.0272,0.024,0.0086,41,4,0.1667,0.4872,0.0339,4,0.0476
Grafo3,1,0,0.0284,0.028,0.0016,47,6,0.2667,0.5429,0.0838,3,0.0684
Grafo3,1,2,0.044,0.052,0.0142,30,6,0.2667,0.5429,0.0838,3,0.0684
Grafo3,1,3,0.035,0.02,0.0294,13,6,0.2667,0.5429,0.0838,3,0.0684
Grafo3,1,4,0.0264,0.0218,0.0117,10,6,0.2667,0.5429,0.0838,3,0.0684
Grafo3,1,5,0.0284,0.028,0.0051,63,6,0.2667,0.5429,0.0838,3,0.0684
Grafo3,1,6,0.0614,0.0518,0.0268,44,6,0.2667,0.5429,0.0838,3,0.0684
Grafo3,1,7,0.0366,0.032,0.0121,41,6,0.2667,0.5429,0.0838,3,0.0684
Grafo3,1,8,0.0757,0.079,0.0396,63,6,0.2667,0.5429,0.0838,3,0.0684
Grafo3,1,9,0.1152,0.0941,0.0677,44,6,0.2667,0.5429,0.0838,3,0.0684
Grafo3,1,10,0.0456,0.0341,0.0199,45,6,0.2667,0.5429,0.0838,3,0.0684
Grafo3,1,11,0.0288,0.028,0.0022,35,6,0.2667,0.5429,0.0838,3,0.0684
Grafo3,1,12,0.0392,0.0255,0.0336,34,6,0.2667,0.5429,0.0838,3,0.0684
Grafo3,1,13,0.0364,0.0378,0.0048,43,6,0.2667,0.5429,0.0838,3,0.0684
Grafo3,1,14,0.0492,0.042,0.0261,35,6,0.2667,0.5429,0.0838,3,0.0684
Grafo3,1,15,0.0424,0.0243,0.0318,63,6,0.2667,0.5429,0.0838,3,0.0684
Grafo3,1,16,0.0247,0.024,0.0017,45,6,0.2667,0.5429,0.0838,3,0.0684
Grafo3,1,17,0.0379,0.028,0.0158,47,6,0.2667,0.5429,0.0838,3,0.0684
Grafo3,1,18,0.0513,0.0283,0.0358,34,6,0.2667,0.5429,0.0838,3,0.0684
Grafo3,1,19,0.0492,0.0487,0.025,41,6,0.2667,0.5429,0.0838,3,0.0684
Grafo3,2,0,0.0536,0.048,0.0295,30,3,0,0.4222,0.0283,3,0.0415
Grafo3,2,1,0.035,0.036,0.0134,30,3,0,0.4222,0.0283,3,0.0415
Grafo3,2,3,0.0416,0.0428,0.0101,13,3,0,0.4222,0.0283,3,0.0415
Grafo3,2,4,0.0336,0.036,0.0157,10,3,0,0.4222,0.0283,3,0.0415
Grafo3,2,5,0.03,0.022,0.0144,30,3,0,0.4222,0.0283,3,0.0415
Grafo3,2,6,0.0805,0.0803,0.0197,30,3,0,0.4222,0.0283,3,0.0415
Grafo3,2,7,0.0327,0.036,0.0128,30,3,0,0.4222,0.0283,3,0.0415
Grafo3,2,8,0.0487,0.0225,0.0421,30,3,0,0.4222,0.0283,3,0.0415
Grafo3,2,9,0.0464,0.0275,0.0361,30,3,0,0.4222,0.0283,3,0.0415
Grafo3,2,10,0.0721,0.058,0.0257,30,3,0,0.4222,0.0283,3,0.0415
Grafo3,2,11,0.0413,0.0235,0.0358,30,3,0,0.4222,0.0283,3,0.0415
Grafo3,2,12,0.0532,0.0461,0.0295,30,3,0,0.4222,0.0283,3,0.0415
Grafo3,2,13,0.048,0.0488,0.0189,30,3,0,0.4222,0.0283,3,0.0415
Grafo3,2,14,0.0335,0.03,0.011,30,3,0,0.4222,0.0283,3,0.0415
Grafo3,2,15,0.0601,0.0565,0.0127,30,3,0,0.4222,0.0283,3,0.0415
Grafo3,2,16,0.0308,0.023,0.0171,30,3,0,0.4222,0.0283,3,0.0415
Grafo3,2,17,0.0288,0.0233,0.0115,30,3,0,0.4222,0.0283,3,0.0415
Grafo3,2,18,0.0237,0.024,0.0021,30,3,0,0.4222,0.0283,3,0.0415
Grafo3,2,19,0.0304,0.024,0.0146,30,3,0,0.4222,0.0283,3,0.0415
Grafo3,3,0,0.0232,0.0193,0.0101,13,1,0,0.322,0,4,0.0197
